Time: 2026-04-27 23:16:36
Log Dir: logs/2026-04-27_23-16-36/Ours_GeFL
================================================================================

==============================        Args        ==============================
  exp_timestamp: None
  exp_conf: ./configs/het-iid-exp.yaml
  device: cuda:1
  seed: 15698
  algorithm: Ours_GeFL
  num_new_clients: 1
  num_train_mnist: 10
  num_train_emnist: 10
  num_train_fashionmnist: 10
  num_train_cifar10: 0
  num_train_cifar100: 0
  num_train_usps: 0
================================================================================
==============================    Exp Configs     ==============================
exp_name: model-heterogeneity
heterogeneous: true
dirichlet_alpha: 100
global_rounds: 100
local_epochs: 1
local_loss_fn: CrossEntropyLoss
local_optim: Adam
local_lr: 0.001
batch_size: 64
sample_frac: 1.0
test_interval: 1
metric_type: accuracy
global_feature_dim: 256
optim: Adam
optim_lr: 0.001
global_gen_epochs: 10
gen_noise_dim: 128
gen_optim: Adam
gen_optim_lr: 0.001
global_feat_gen_epochs: 10
feat_gen_noise_dim: 128
feat_gen_optim: Adam
feat_gen_optim_lr: 0.001
feat_gen_div_beta: 1.0
public_data_ratio: 0.05
start_mapping_epoch: 40
gen_observer_weight: 1.0
index_matching: gan
aggregate_method: dataset_name
use_new_entropy_method: true
entropy_ratio: 0.7
global_model_epochs: 15
global_model_optim: Adam
global_model_optim_lr: 0.001
global_samples_per_class: 64

================================================================================

==================================================
Start 100 rounds training by Ours_GeFL
Selected client ids: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]
--- Round 1 ---
Client 0 (MNIST) | Target Loss: 0.9820 | G Loss: 2.3939 | D Loss: 0.3262
Round 1 | Client 8 | Model: (ShuffleNet) | Acc: 59.80%
Round 1 | Client 9 | Model: (SqueezeNet) | Acc: 67.98%
Round 1 | Client 11 | Model: (MLP) | Acc: 72.95%
Round 1 | Client 12 | Model: (CNN) | Acc: 68.65%
Round 1 | Client 13 | Model: (ResNet8) | Acc: 70.22%
Round 1 | Client 14 | Model: (ResNet18) | Acc: 74.48%
Round 1 | Client 15 | Model: (MobileNetV2) | Acc: 59.66%
Round 1 | Client 16 | Model: (MobileNetV3) | Acc: 64.09%
Round 1 | Client 17 | Model: (LeNet) | Acc: 63.55%
Round 1 | Client 18 | Model: (AlexNet) | Acc: 64.37%
Round 1 | Client 19 | Model: (ShuffleNet) | Acc: 61.24%
Round 1 | Client 20 | Model: (SqueezeNet) | Acc: 67.11%
Round 1 | Client 22 | Model: (MLP) | Acc: 74.07%
Round 1 | Client 23 | Model: (CNN) | Acc: 71.12%
Round 1 | Client 24 | Model: (ResNet8) | Acc: 76.04%
Round 1 | Client 25 | Model: (ResNet18) | Acc: 83.07%
Round 1 | Client 26 | Model: (MobileNetV2) | Acc: 71.52%
Round 1 | Client 27 | Model: (MobileNetV3) | Acc: 54.96%
Round 1 | Client 28 | Model: (LeNet) | Acc: 76.15%
Round 1 | Client 29 | Model: (AlexNet) | Acc: 81.23%
Round 1 | Client 30 | Model: (ShuffleNet) | Acc: 71.41%
Round 1 | Client 31 | Model: (SqueezeNet) | Acc: 64.85%
Selected client ids: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]
--- Round 2 ---
Client 0 (MNIST) | Target Loss: 0.4192 | G Loss: 1.9451 | D Loss: 0.4577
Client 1 (MNIST) | Target Loss: 0.4474 | G Loss: 2.0061 | D Loss: 0.4440
Client 2 (MNIST) | Target Loss: 0.2077 | G Loss: 2.0515 | D Loss: 0.4372
Client 3 (MNIST) | Target Loss: 0.1252 | G Loss: 2.1290 | D Loss: 0.4268
Client 4 (MNIST) | Target Loss: 0.6922 | G Loss: 2.1626 | D Loss: 0.4177
Client 5 (MNIST) | Target Loss: 1.2198 | G Loss: 1.9718 | D Loss: 0.4504
Client 6 (MNIST) | Target Loss: 0.3653 | G Loss: 2.2157 | D Loss: 0.4043
Client 7 (MNIST) | Target Loss: 0.3778 | G Loss: 1.8634 | D Loss: 0.4711
Client 8 (MNIST) | Target Loss: 1.0177 | G Loss: 1.9974 | D Loss: 0.4460
Client 9 (MNIST) | Target Loss: 0.7544 | G Loss: 1.9437 | D Loss: 0.4535
Client 11 (FashionMNIST) | Target Loss: 0.6088 | G Loss: 1.9696 | D Loss: 0.4608
Client 12 (FashionMNIST) | Target Loss: 0.7175 | G Loss: 1.9451 | D Loss: 0.4638
Client 13 (FashionMNIST) | Target Loss: 0.6091 | G Loss: 1.9332 | D Loss: 0.4648
Client 14 (FashionMNIST) | Target Loss: 0.5392 | G Loss: 1.8931 | D Loss: 0.4760
Client 15 (FashionMNIST) | Target Loss: 0.7798 | G Loss: 2.0143 | D Loss: 0.4612
Client 16 (FashionMNIST) | Target Loss: 0.9470 | G Loss: 1.8702 | D Loss: 0.4778
Client 17 (FashionMNIST) | Target Loss: 0.7656 | G Loss: 1.9698 | D Loss: 0.4685
Client 18 (FashionMNIST) | Target Loss: 0.6929 | G Loss: 2.0459 | D Loss: 0.4530
Client 19 (FashionMNIST) | Target Loss: 0.9287 | G Loss: 1.9606 | D Loss: 0.4598
Client 20 (FashionMNIST) | Target Loss: 0.7575 | G Loss: 1.9172 | D Loss: 0.4669
Client 22 (EMNIST) | Target Loss: 0.7388 | G Loss: 2.5805 | D Loss: 0.2816
Client 23 (EMNIST) | Target Loss: 0.6901 | G Loss: 2.4854 | D Loss: 0.2972
Client 24 (EMNIST) | Target Loss: 0.5009 | G Loss: 2.5757 | D Loss: 0.2891
Client 25 (EMNIST) | Target Loss: 0.4642 | G Loss: 2.5265 | D Loss: 0.2927
Client 26 (EMNIST) | Target Loss: 0.7460 | G Loss: 2.5541 | D Loss: 0.2782
Client 27 (EMNIST) | Target Loss: 1.2626 | G Loss: 2.4984 | D Loss: 0.2949
Client 28 (EMNIST) | Target Loss: 0.6295 | G Loss: 2.4897 | D Loss: 0.2946
Client 29 (EMNIST) | Target Loss: 0.5012 | G Loss: 2.4668 | D Loss: 0.3008
Client 30 (EMNIST) | Target Loss: 0.8569 | G Loss: 2.5259 | D Loss: 0.2910
Client 31 (EMNIST) | Target Loss: 0.8631 | G Loss: 2.5221 | D Loss: 0.2895
Round 2 | Client 0 | Model: (MLP) | Acc: 88.22%
Round 2 | Client 1 | Model: (CNN) | Acc: 84.50%
Round 2 | Client 2 | Model: (ResNet8) | Acc: 88.00%
Round 2 | Client 3 | Model: (ResNet18) | Acc: 96.04%
Round 2 | Client 4 | Model: (MobileNetV2) | Acc: 84.48%
Round 2 | Client 5 | Model: (MobileNetV3) | Acc: 63.99%
Round 2 | Client 6 | Model: (LeNet) | Acc: 92.23%
Round 2 | Client 7 | Model: (AlexNet) | Acc: 91.79%
Round 2 | Client 8 | Model: (ShuffleNet) | Acc: 74.28%
Round 2 | Client 9 | Model: (SqueezeNet) | Acc: 83.17%
Round 2 | Client 11 | Model: (MLP) | Acc: 77.74%
Round 2 | Client 12 | Model: (CNN) | Acc: 74.27%
Round 2 | Client 13 | Model: (ResNet8) | Acc: 49.41%
Round 2 | Client 14 | Model: (ResNet18) | Acc: 78.90%
Round 2 | Client 15 | Model: (MobileNetV2) | Acc: 72.77%
Round 2 | Client 16 | Model: (MobileNetV3) | Acc: 69.45%
Round 2 | Client 17 | Model: (LeNet) | Acc: 71.01%
Round 2 | Client 18 | Model: (AlexNet) | Acc: 74.86%
Round 2 | Client 19 | Model: (ShuffleNet) | Acc: 68.59%
Round 2 | Client 20 | Model: (SqueezeNet) | Acc: 73.30%
Round 2 | Client 22 | Model: (MLP) | Acc: 75.95%
Round 2 | Client 23 | Model: (CNN) | Acc: 78.93%
Round 2 | Client 24 | Model: (ResNet8) | Acc: 80.66%
Round 2 | Client 25 | Model: (ResNet18) | Acc: 84.00%
Round 2 | Client 26 | Model: (MobileNetV2) | Acc: 77.79%
Round 2 | Client 27 | Model: (MobileNetV3) | Acc: 38.51%
Round 2 | Client 28 | Model: (LeNet) | Acc: 81.83%
Round 2 | Client 29 | Model: (AlexNet) | Acc: 82.44%
Round 2 | Client 30 | Model: (ShuffleNet) | Acc: 76.13%
Round 2 | Client 31 | Model: (SqueezeNet) | Acc: 76.43%
Selected client ids: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]
--- Round 3 ---
Client 0 (MNIST) | Target Loss: 0.3186 | G Loss: 1.4175 | D Loss: 0.5260
Client 1 (MNIST) | Target Loss: 0.2164 | G Loss: 1.4372 | D Loss: 0.5236
Client 2 (MNIST) | Target Loss: 0.1258 | G Loss: 1.4491 | D Loss: 0.5151
Client 3 (MNIST) | Target Loss: 0.1055 | G Loss: 1.4621 | D Loss: 0.5105
Client 4 (MNIST) | Target Loss: 0.4175 | G Loss: 1.4361 | D Loss: 0.5070
Client 5 (MNIST) | Target Loss: 0.9570 | G Loss: 1.4663 | D Loss: 0.5045
Client 6 (MNIST) | Target Loss: 0.2287 | G Loss: 1.4412 | D Loss: 0.5159
Client 7 (MNIST) | Target Loss: 0.2057 | G Loss: 1.3925 | D Loss: 0.5289
Client 8 (MNIST) | Target Loss: 0.8013 | G Loss: 1.3733 | D Loss: 0.5365
Client 9 (MNIST) | Target Loss: 0.4853 | G Loss: 1.4184 | D Loss: 0.5238
Client 11 (FashionMNIST) | Target Loss: 0.5123 | G Loss: 1.6662 | D Loss: 0.5169
Client 12 (FashionMNIST) | Target Loss: 0.5838 | G Loss: 1.7029 | D Loss: 0.5061
Client 13 (FashionMNIST) | Target Loss: 0.5060 | G Loss: 1.6912 | D Loss: 0.5108
Client 14 (FashionMNIST) | Target Loss: 0.4438 | G Loss: 1.6973 | D Loss: 0.5116
Client 15 (FashionMNIST) | Target Loss: 0.6381 | G Loss: 1.6603 | D Loss: 0.5229
Client 16 (FashionMNIST) | Target Loss: 0.7992 | G Loss: 1.6977 | D Loss: 0.5145
Client 17 (FashionMNIST) | Target Loss: 0.6834 | G Loss: 1.6727 | D Loss: 0.5156
Client 18 (FashionMNIST) | Target Loss: 0.5658 | G Loss: 1.6975 | D Loss: 0.5136
Client 19 (FashionMNIST) | Target Loss: 0.7547 | G Loss: 1.6828 | D Loss: 0.5124
Client 20 (FashionMNIST) | Target Loss: 0.7049 | G Loss: 1.7282 | D Loss: 0.5044
Client 22 (EMNIST) | Target Loss: 0.6440 | G Loss: 3.5098 | D Loss: 0.2116
Client 23 (EMNIST) | Target Loss: 0.5829 | G Loss: 3.4812 | D Loss: 0.2150
Client 24 (EMNIST) | Target Loss: 0.4509 | G Loss: 3.5702 | D Loss: 0.2000
Client 25 (EMNIST) | Target Loss: 0.4169 | G Loss: 3.5133 | D Loss: 0.2142
Client 26 (EMNIST) | Target Loss: 0.6415 | G Loss: 3.5736 | D Loss: 0.2056
Client 27 (EMNIST) | Target Loss: 1.0314 | G Loss: 3.5032 | D Loss: 0.2175
Client 28 (EMNIST) | Target Loss: 0.5374 | G Loss: 3.7665 | D Loss: 0.1893
Client 29 (EMNIST) | Target Loss: 0.4394 | G Loss: 3.6379 | D Loss: 0.1987
Client 30 (EMNIST) | Target Loss: 0.6995 | G Loss: 3.5585 | D Loss: 0.2052
Client 31 (EMNIST) | Target Loss: 0.7074 | G Loss: 3.6006 | D Loss: 0.2069
Round 3 | Client 0 | Model: (MLP) | Acc: 89.20%
Round 3 | Client 1 | Model: (CNN) | Acc: 80.51%
Round 3 | Client 2 | Model: (ResNet8) | Acc: 95.58%
Round 3 | Client 3 | Model: (ResNet18) | Acc: 96.38%
Round 3 | Client 4 | Model: (MobileNetV2) | Acc: 88.97%
Round 3 | Client 5 | Model: (MobileNetV3) | Acc: 72.58%
Round 3 | Client 6 | Model: (LeNet) | Acc: 94.42%
Round 3 | Client 7 | Model: (AlexNet) | Acc: 95.47%
Round 3 | Client 8 | Model: (ShuffleNet) | Acc: 81.07%
Round 3 | Client 9 | Model: (SqueezeNet) | Acc: 83.83%
Round 3 | Client 11 | Model: (MLP) | Acc: 79.57%
Round 3 | Client 12 | Model: (CNN) | Acc: 78.49%
Round 3 | Client 13 | Model: (ResNet8) | Acc: 79.62%
Round 3 | Client 14 | Model: (ResNet18) | Acc: 78.56%
Round 3 | Client 15 | Model: (MobileNetV2) | Acc: 75.93%
Round 3 | Client 16 | Model: (MobileNetV3) | Acc: 71.49%
Round 3 | Client 17 | Model: (LeNet) | Acc: 72.91%
Round 3 | Client 18 | Model: (AlexNet) | Acc: 78.58%
Round 3 | Client 19 | Model: (ShuffleNet) | Acc: 71.30%
Round 3 | Client 20 | Model: (SqueezeNet) | Acc: 71.65%
Round 3 | Client 22 | Model: (MLP) | Acc: 78.43%
Round 3 | Client 23 | Model: (CNN) | Acc: 77.34%
Round 3 | Client 24 | Model: (ResNet8) | Acc: 84.45%
Round 3 | Client 25 | Model: (ResNet18) | Acc: 84.77%
Round 3 | Client 26 | Model: (MobileNetV2) | Acc: 79.22%
Round 3 | Client 27 | Model: (MobileNetV3) | Acc: 25.59%
Round 3 | Client 28 | Model: (LeNet) | Acc: 82.38%
Round 3 | Client 29 | Model: (AlexNet) | Acc: 83.95%
Round 3 | Client 30 | Model: (ShuffleNet) | Acc: 78.00%
Round 3 | Client 31 | Model: (SqueezeNet) | Acc: 77.42%
Selected client ids: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]
--- Round 4 ---
Client 0 (MNIST) | Target Loss: 0.2568 | G Loss: 1.4311 | D Loss: 0.4972
Client 1 (MNIST) | Target Loss: 0.1554 | G Loss: 1.4430 | D Loss: 0.4903
Client 2 (MNIST) | Target Loss: 0.0827 | G Loss: 1.4068 | D Loss: 0.5015
Client 3 (MNIST) | Target Loss: 0.0734 | G Loss: 1.4397 | D Loss: 0.4930
Client 4 (MNIST) | Target Loss: 0.3236 | G Loss: 1.4629 | D Loss: 0.4845
Client 5 (MNIST) | Target Loss: 0.7739 | G Loss: 1.3098 | D Loss: 0.5356
Client 6 (MNIST) | Target Loss: 0.1709 | G Loss: 1.4341 | D Loss: 0.4922
Client 7 (MNIST) | Target Loss: 0.1360 | G Loss: 1.4130 | D Loss: 0.5011
Client 8 (MNIST) | Target Loss: 0.5295 | G Loss: 1.3467 | D Loss: 0.5261
Client 9 (MNIST) | Target Loss: 0.4087 | G Loss: 1.3955 | D Loss: 0.5096
Client 11 (FashionMNIST) | Target Loss: 0.4836 | G Loss: 2.0082 | D Loss: 0.4112
Client 12 (FashionMNIST) | Target Loss: 0.5063 | G Loss: 2.0900 | D Loss: 0.3837
Client 13 (FashionMNIST) | Target Loss: 0.4440 | G Loss: 2.0462 | D Loss: 0.3929
Client 14 (FashionMNIST) | Target Loss: 0.3796 | G Loss: 2.0453 | D Loss: 0.3964
Client 15 (FashionMNIST) | Target Loss: 0.5595 | G Loss: 1.9964 | D Loss: 0.4079
Client 16 (FashionMNIST) | Target Loss: 0.7327 | G Loss: 2.0185 | D Loss: 0.4012
Client 17 (FashionMNIST) | Target Loss: 0.6208 | G Loss: 2.0100 | D Loss: 0.4072
Client 18 (FashionMNIST) | Target Loss: 0.4983 | G Loss: 2.0073 | D Loss: 0.4003
Client 19 (FashionMNIST) | Target Loss: 0.6620 | G Loss: 2.0557 | D Loss: 0.3895
Client 20 (FashionMNIST) | Target Loss: 0.5953 | G Loss: 2.0925 | D Loss: 0.3837
Client 22 (EMNIST) | Target Loss: 0.5915 | G Loss: 4.9229 | D Loss: 0.1242
Client 23 (EMNIST) | Target Loss: 0.5300 | G Loss: 4.6608 | D Loss: 0.1389
Client 24 (EMNIST) | Target Loss: 0.4162 | G Loss: 4.8295 | D Loss: 0.1151
Client 25 (EMNIST) | Target Loss: 0.3947 | G Loss: 4.8492 | D Loss: 0.1280
Client 26 (EMNIST) | Target Loss: 0.5898 | G Loss: 5.0183 | D Loss: 0.0979
Client 27 (EMNIST) | Target Loss: 0.9087 | G Loss: 4.9271 | D Loss: 0.1145
Client 28 (EMNIST) | Target Loss: 0.4957 | G Loss: 4.5856 | D Loss: 0.1408
Client 29 (EMNIST) | Target Loss: 0.4047 | G Loss: 4.6793 | D Loss: 0.1560
Client 30 (EMNIST) | Target Loss: 0.6247 | G Loss: 5.1327 | D Loss: 0.0982
Client 31 (EMNIST) | Target Loss: 0.6378 | G Loss: 4.8086 | D Loss: 0.1238
Round 4 | Client 0 | Model: (MLP) | Acc: 91.93%
Round 4 | Client 1 | Model: (CNN) | Acc: 94.68%
Round 4 | Client 2 | Model: (ResNet8) | Acc: 92.53%
Round 4 | Client 3 | Model: (ResNet18) | Acc: 67.53%
Round 4 | Client 4 | Model: (MobileNetV2) | Acc: 91.43%
Round 4 | Client 5 | Model: (MobileNetV3) | Acc: 72.13%
Round 4 | Client 6 | Model: (LeNet) | Acc: 95.84%
Round 4 | Client 7 | Model: (AlexNet) | Acc: 96.11%
Round 4 | Client 8 | Model: (ShuffleNet) | Acc: 82.63%
Round 4 | Client 9 | Model: (SqueezeNet) | Acc: 85.79%
Round 4 | Client 11 | Model: (MLP) | Acc: 79.68%
Round 4 | Client 12 | Model: (CNN) | Acc: 68.32%
Round 4 | Client 13 | Model: (ResNet8) | Acc: 63.50%
Round 4 | Client 14 | Model: (ResNet18) | Acc: 82.10%
Round 4 | Client 15 | Model: (MobileNetV2) | Acc: 77.29%
Round 4 | Client 16 | Model: (MobileNetV3) | Acc: 69.02%
Round 4 | Client 17 | Model: (LeNet) | Acc: 75.47%
Round 4 | Client 18 | Model: (AlexNet) | Acc: 80.72%
Round 4 | Client 19 | Model: (ShuffleNet) | Acc: 72.20%
Round 4 | Client 20 | Model: (SqueezeNet) | Acc: 77.53%
Round 4 | Client 22 | Model: (MLP) | Acc: 79.41%
Round 4 | Client 23 | Model: (CNN) | Acc: 81.99%
Round 4 | Client 24 | Model: (ResNet8) | Acc: 84.42%
Round 4 | Client 25 | Model: (ResNet18) | Acc: 85.00%
Round 4 | Client 26 | Model: (MobileNetV2) | Acc: 81.26%
Round 4 | Client 27 | Model: (MobileNetV3) | Acc: 68.63%
Round 4 | Client 28 | Model: (LeNet) | Acc: 82.39%
Round 4 | Client 29 | Model: (AlexNet) | Acc: 84.59%
Round 4 | Client 30 | Model: (ShuffleNet) | Acc: 79.54%
Round 4 | Client 31 | Model: (SqueezeNet) | Acc: 78.20%
Selected client ids: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]
--- Round 5 ---
Client 0 (MNIST) | Target Loss: 0.2294 | G Loss: 1.5319 | D Loss: 0.4800
Client 1 (MNIST) | Target Loss: 0.1082 | G Loss: 1.5351 | D Loss: 0.4819
Client 2 (MNIST) | Target Loss: 0.0831 | G Loss: 1.5472 | D Loss: 0.4804
Client 3 (MNIST) | Target Loss: 0.0732 | G Loss: 1.5520 | D Loss: 0.4817
Client 4 (MNIST) | Target Loss: 0.2586 | G Loss: 1.5962 | D Loss: 0.4599
Client 5 (MNIST) | Target Loss: 0.6541 | G Loss: 1.5602 | D Loss: 0.4737
Client 6 (MNIST) | Target Loss: 0.1299 | G Loss: 1.5951 | D Loss: 0.4690
Client 7 (MNIST) | Target Loss: 0.0905 | G Loss: 1.5110 | D Loss: 0.4874
Client 8 (MNIST) | Target Loss: 0.3706 | G Loss: 1.5354 | D Loss: 0.4771
Client 9 (MNIST) | Target Loss: 0.2858 | G Loss: 1.5341 | D Loss: 0.4739
Client 11 (FashionMNIST) | Target Loss: 0.4392 | G Loss: 2.6216 | D Loss: 0.2686
Client 12 (FashionMNIST) | Target Loss: 0.4772 | G Loss: 2.6252 | D Loss: 0.2595
Client 13 (FashionMNIST) | Target Loss: 0.3931 | G Loss: 2.5352 | D Loss: 0.2881
Client 14 (FashionMNIST) | Target Loss: 0.3521 | G Loss: 2.5320 | D Loss: 0.2851
Client 15 (FashionMNIST) | Target Loss: 0.5063 | G Loss: 2.4647 | D Loss: 0.3020
Client 16 (FashionMNIST) | Target Loss: 0.6919 | G Loss: 2.6267 | D Loss: 0.2642
Client 17 (FashionMNIST) | Target Loss: 0.5862 | G Loss: 2.5644 | D Loss: 0.2737
Client 18 (FashionMNIST) | Target Loss: 0.4279 | G Loss: 2.5451 | D Loss: 0.2820
Client 19 (FashionMNIST) | Target Loss: 0.6020 | G Loss: 2.5113 | D Loss: 0.2867
Client 20 (FashionMNIST) | Target Loss: 0.5509 | G Loss: 2.6467 | D Loss: 0.2559
Client 22 (EMNIST) | Target Loss: 0.5547 | G Loss: 5.3742 | D Loss: 0.0932
Client 23 (EMNIST) | Target Loss: 0.4987 | G Loss: 5.4226 | D Loss: 0.0777
Client 24 (EMNIST) | Target Loss: 0.3957 | G Loss: 5.6740 | D Loss: 0.0743
Client 25 (EMNIST) | Target Loss: 0.3734 | G Loss: 5.3328 | D Loss: 0.0906
Client 26 (EMNIST) | Target Loss: 0.5507 | G Loss: 5.0879 | D Loss: 0.1069
Client 27 (EMNIST) | Target Loss: 0.8365 | G Loss: 5.3295 | D Loss: 0.1083
Client 28 (EMNIST) | Target Loss: 0.4630 | G Loss: 5.2500 | D Loss: 0.1170
Client 29 (EMNIST) | Target Loss: 0.3802 | G Loss: 5.4314 | D Loss: 0.0766
Client 30 (EMNIST) | Target Loss: 0.5855 | G Loss: 5.4055 | D Loss: 0.0903
Client 31 (EMNIST) | Target Loss: 0.5953 | G Loss: 5.3953 | D Loss: 0.0935
Round 5 | Client 0 | Model: (MLP) | Acc: 93.46%
Round 5 | Client 1 | Model: (CNN) | Acc: 85.60%
Round 5 | Client 2 | Model: (ResNet8) | Acc: 92.87%
Round 5 | Client 3 | Model: (ResNet18) | Acc: 95.25%
Round 5 | Client 4 | Model: (MobileNetV2) | Acc: 92.40%
Round 5 | Client 5 | Model: (MobileNetV3) | Acc: 82.61%
Round 5 | Client 6 | Model: (LeNet) | Acc: 96.06%
Round 5 | Client 7 | Model: (AlexNet) | Acc: 98.11%
Round 5 | Client 8 | Model: (ShuffleNet) | Acc: 85.75%
Round 5 | Client 9 | Model: (SqueezeNet) | Acc: 93.55%
Round 5 | Client 11 | Model: (MLP) | Acc: 76.03%
Round 5 | Client 12 | Model: (CNN) | Acc: 70.27%
Round 5 | Client 13 | Model: (ResNet8) | Acc: 82.82%
Round 5 | Client 14 | Model: (ResNet18) | Acc: 84.75%
Round 5 | Client 15 | Model: (MobileNetV2) | Acc: 78.31%
